region,supplysector,subsector,stub.technology,year,capacity.factor
South Asia,electricity,solar,CSP_storage,2075,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2075,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2075,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2075,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2075,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2075,0.574062612102241
USA,electricity,solar,CSP,2080,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2080,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2080,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2080,0.23777130524875245
Africa_Western,electricity,solar,CSP,2080,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2080,0.23189325336981848
Brazil,electricity,solar,CSP,2080,0.30574884387507256
Canada,electricity,solar,CSP,2080,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2080,0.273932163751151
Central Asia,electricity,solar,CSP,2080,0.28473077936375846
China,electricity,solar,CSP,2080,0.2531522425624332
EU-12,electricity,solar,CSP,2080,0.2522006904684094
EU-15,electricity,solar,CSP,2080,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2080,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2080,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2080,2.5e-4
India,electricity,solar,CSP,2080,0.281168953279745
Indonesia,electricity,solar,CSP,2080,0.33329922853615934
Japan,electricity,solar,CSP,2080,0.3841075426836568
Mexico,electricity,solar,CSP,2080,0.25294354999760477
Middle East,electricity,solar,CSP,2080,0.23813904238992972
Pakistan,electricity,solar,CSP,2080,0.26705192867724087
Russia,electricity,solar,CSP,2080,0.3754586699795367
South Africa,electricity,solar,CSP,2080,0.22116755109118258
South America_Northern,electricity,solar,CSP,2080,0.28058789080653335
South America_Southern,electricity,solar,CSP,2080,0.2411425342983364
South Asia,electricity,solar,CSP,2080,0.2751135943596895
South Korea,electricity,solar,CSP,2080,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2080,0.28002062324113947
Taiwan,electricity,solar,CSP,2080,0.4013392832452788
Argentina,electricity,solar,CSP,2080,0.23688485684887212
Colombia,electricity,solar,CSP,2080,0.32406261210224097
USA,electricity,solar,CSP_storage,2080,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2080,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2080,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2080,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2080,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2080,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2080,0.5557488438750726
Canada,electricity,solar,CSP_storage,2080,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2080,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2080,0.5347307793637585
China,electricity,solar,CSP_storage,2080,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2080,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2080,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2080,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2080,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2080,0.25025
India,electricity,solar,CSP_storage,2080,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2080,0.5832992285361593
Japan,electricity,solar,CSP_storage,2080,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2080,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2080,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2080,0.5170519286772408
Russia,electricity,solar,CSP_storage,2080,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2080,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2080,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2080,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2080,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2080,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2080,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2080,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2080,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2080,0.574062612102241
USA,electricity,solar,CSP,2085,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2085,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2085,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2085,0.23777130524875245
Africa_Western,electricity,solar,CSP,2085,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2085,0.23189325336981848
Brazil,electricity,solar,CSP,2085,0.30574884387507256
Canada,electricity,solar,CSP,2085,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2085,0.273932163751151
Central Asia,electricity,solar,CSP,2085,0.28473077936375846
China,electricity,solar,CSP,2085,0.2531522425624332
EU-12,electricity,solar,CSP,2085,0.2522006904684094
EU-15,electricity,solar,CSP,2085,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2085,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2085,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2085,2.5e-4
India,electricity,solar,CSP,2085,0.281168953279745
Indonesia,electricity,solar,CSP,2085,0.33329922853615934
Japan,electricity,solar,CSP,2085,0.3841075426836568
Mexico,electricity,solar,CSP,2085,0.25294354999760477
Middle East,electricity,solar,CSP,2085,0.23813904238992972
Pakistan,electricity,solar,CSP,2085,0.26705192867724087
Russia,electricity,solar,CSP,2085,0.3754586699795367
South Africa,electricity,solar,CSP,2085,0.22116755109118258
South America_Northern,electricity,solar,CSP,2085,0.28058789080653335
South America_Southern,electricity,solar,CSP,2085,0.2411425342983364
South Asia,electricity,solar,CSP,2085,0.2751135943596895
South Korea,electricity,solar,CSP,2085,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2085,0.28002062324113947
Taiwan,electricity,solar,CSP,2085,0.4013392832452788
Argentina,electricity,solar,CSP,2085,0.23688485684887212
Colombia,electricity,solar,CSP,2085,0.32406261210224097
USA,electricity,solar,CSP_storage,2085,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2085,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2085,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2085,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2085,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2085,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2085,0.5557488438750726
Canada,electricity,solar,CSP_storage,2085,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2085,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2085,0.5347307793637585
China,electricity,solar,CSP_storage,2085,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2085,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2085,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2085,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2085,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2085,0.25025
India,electricity,solar,CSP_storage,2085,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2085,0.5832992285361593
Japan,electricity,solar,CSP_storage,2085,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2085,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2085,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2085,0.5170519286772408
Russia,electricity,solar,CSP_storage,2085,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2085,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2085,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2085,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2085,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2085,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2085,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2085,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2085,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2085,0.574062612102241
USA,electricity,solar,CSP,2090,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2090,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2090,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2090,0.23777130524875245
Africa_Western,electricity,solar,CSP,2090,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2090,0.23189325336981848
Brazil,electricity,solar,CSP,2090,0.30574884387507256
Canada,electricity,solar,CSP,2090,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2090,0.273932163751151
Central Asia,electricity,solar,CSP,2090,0.28473077936375846
China,electricity,solar,CSP,2090,0.2531522425624332
EU-12,electricity,solar,CSP,2090,0.2522006904684094
EU-15,electricity,solar,CSP,2090,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2090,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2090,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2090,2.5e-4
India,electricity,solar,CSP,2090,0.281168953279745
Indonesia,electricity,solar,CSP,2090,0.33329922853615934
Japan,electricity,solar,CSP,2090,0.3841075426836568
Mexico,electricity,solar,CSP,2090,0.25294354999760477
Middle East,electricity,solar,CSP,2090,0.23813904238992972
Pakistan,electricity,solar,CSP,2090,0.26705192867724087
Russia,electricity,solar,CSP,2090,0.3754586699795367
South Africa,electricity,solar,CSP,2090,0.22116755109118258
South America_Northern,electricity,solar,CSP,2090,0.28058789080653335
South America_Southern,electricity,solar,CSP,2090,0.2411425342983364
South Asia,electricity,solar,CSP,2090,0.2751135943596895
South Korea,electricity,solar,CSP,2090,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2090,0.28002062324113947
Taiwan,electricity,solar,CSP,2090,0.4013392832452788
Argentina,electricity,solar,CSP,2090,0.23688485684887212
Colombia,electricity,solar,CSP,2090,0.32406261210224097
USA,electricity,solar,CSP_storage,2090,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2090,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2090,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2090,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2090,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2090,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2090,0.5557488438750726
Canada,electricity,solar,CSP_storage,2090,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2090,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2090,0.5347307793637585
China,electricity,solar,CSP_storage,2090,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2090,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2090,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2090,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2090,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2090,0.25025
India,electricity,solar,CSP_storage,2090,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2090,0.5832992285361593
Japan,electricity,solar,CSP_storage,2090,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2090,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2090,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2090,0.5170519286772408
Russia,electricity,solar,CSP_storage,2090,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2090,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2090,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2090,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2090,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2090,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2090,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2090,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2090,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2090,0.574062612102241
USA,electricity,solar,CSP,2095,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2095,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2095,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2095,0.23777130524875245
Africa_Western,electricity,solar,CSP,2095,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2095,0.23189325336981848
Brazil,electricity,solar,CSP,2095,0.30574884387507256
Canada,electricity,solar,CSP,2095,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2095,0.273932163751151
Central Asia,electricity,solar,CSP,2095,0.28473077936375846
China,electricity,solar,CSP,2095,0.2531522425624332
EU-12,electricity,solar,CSP,2095,0.2522006904684094
EU-15,electricity,solar,CSP,2095,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2095,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2095,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2095,2.5e-4
India,electricity,solar,CSP,2095,0.281168953279745
Indonesia,electricity,solar,CSP,2095,0.33329922853615934
Japan,electricity,solar,CSP,2095,0.3841075426836568
Mexico,electricity,solar,CSP,2095,0.25294354999760477
Middle East,electricity,solar,CSP,2095,0.23813904238992972
Pakistan,electricity,solar,CSP,2095,0.26705192867724087
Russia,electricity,solar,CSP,2095,0.3754586699795367
South Africa,electricity,solar,CSP,2095,0.22116755109118258
South America_Northern,electricity,solar,CSP,2095,0.28058789080653335
South America_Southern,electricity,solar,CSP,2095,0.2411425342983364
South Asia,electricity,solar,CSP,2095,0.2751135943596895
South Korea,electricity,solar,CSP,2095,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2095,0.28002062324113947
Taiwan,electricity,solar,CSP,2095,0.4013392832452788
Argentina,electricity,solar,CSP,2095,0.23688485684887212
Colombia,electricity,solar,CSP,2095,0.32406261210224097
USA,electricity,solar,CSP_storage,2095,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,2095,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,2095,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,2095,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,2095,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,2095,0.4818932533698185
Brazil,electricity,solar,CSP_storage,2095,0.5557488438750726
Canada,electricity,solar,CSP_storage,2095,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,2095,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,2095,0.5347307793637585
China,electricity,solar,CSP_storage,2095,0.5031522425624332
EU-12,electricity,solar,CSP_storage,2095,0.5022006904684094
EU-15,electricity,solar,CSP_storage,2095,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,2095,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,2095,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,2095,0.25025
India,electricity,solar,CSP_storage,2095,0.531168953279745
Indonesia,electricity,solar,CSP_storage,2095,0.5832992285361593
Japan,electricity,solar,CSP_storage,2095,0.6341075426836569
Mexico,electricity,solar,CSP_storage,2095,0.5029435499976047
Middle East,electricity,solar,CSP_storage,2095,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,2095,0.5170519286772408
Russia,electricity,solar,CSP_storage,2095,0.6254586699795367
South Africa,electricity,solar,CSP_storage,2095,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,2095,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,2095,0.49114253429833643
South Asia,electricity,solar,CSP_storage,2095,0.5251135943596895
South Korea,electricity,solar,CSP_storage,2095,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,2095,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,2095,0.6513392832452788
Argentina,electricity,solar,CSP_storage,2095,0.4868848568488721
Colombia,electricity,solar,CSP_storage,2095,0.574062612102241
USA,electricity,solar,CSP,2100,0.25000012356106627
